time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2005-06-12T15:41:46.520Z,33.5325,-116.5666667,13.051,5.2,mw,96,19,0.04319,0.21,ci,ci14151344,2020-05-02T01:28:17.103Z,"10km ESE of Anza, CA",earthquake,0.17,0.26,,0,reviewed,ci,ci
2005-06-02T11:35:11.200Z,36.1501667,-89.4735,15.02,4,mw,35,57,0.03105,0.07,nm,nm605762,2016-04-26T21:01:22.665Z,"12 km S of Ridgely, Tennessee",earthquake,0.2,0.6,0.457,9,reviewed,nm,nm
2005-05-23T19:59:58.660Z,35.6696667,-121.0835,5.489,4.07,ml,72,95,0.05856,0.08,nc,nc21458268,2017-03-17T18:34:37.420Z,"10 km ENE of San Simeon, California",earthquake,0.12,0.32,,19,reviewed,nc,nc
2005-05-21T00:39:32.690Z,33.2235,-116.2048333,14.864,4.06,ml,89,22,0.1373,0.29,ci,ci14146956,2020-06-27T04:46:34.906Z,"11km NW of Ocotillo Wells, CA",earthquake,0.25,0.42,0.253,122,reviewed,ci,ci
2005-05-16T07:24:37.510Z,35.9288333,-120.477,9.476,4.48,mw,52,62,0.03153,0.05,nc,nc21456837,2020-05-06T07:18:37.344Z,"5 km NW of Parkfield, California",earthquake,0.15,0.23,,7,reviewed,nc,nc
2005-05-10T20:21:10.510Z,40.9461667,-121.7576667,17.106,4.43,mw,58,61,0.2631,0.21,nc,nc21455783,2020-05-06T07:18:14.647Z,"10 km NW of Burney, California",earthquake,0.32,0.89,,4,reviewed,nc,nc
2005-05-09T22:37:39.060Z,38.7885,-122.7546667,-0.514,4.33,mw,70,32,0.01441,0.12,nc,nc21455621,2020-05-06T07:14:08.836Z,"4 km SW of Cobb, California",earthquake,0.12,0.32,,9,reviewed,nc,nc
2005-05-08T08:43:55.350Z,38.3783333,-122.1623333,8.527,4.14,mw,119,63,0.05225,0.17,nc,nc21455182,2020-05-06T07:09:59.929Z,"7 km SSE of Moskowite Corner, California",earthquake,0.15,0.3,,4,reviewed,nc,nc
2005-05-06T02:29:09.510Z,35.0306667,-119.1813333,10.678,4.06,ml,100,26,,0.42,ci,ci10097009,2020-06-27T04:44:26.461Z,"20km E of Maricopa, CA",earthquake,0.34,0.81,0.25,132,reviewed,ci,ci
2005-05-01T12:37:31.500Z,35.835,-90.147,10,4.2,mw,32,65,0.05089,0.08,nm,nm605742,2016-04-26T20:59:56.017Z,"5 km SSE of Manila, Arkansas",earthquake,0.3,0.8,0.316,2,reviewed,nm,nm
2005-04-27T00:32:59.020Z,30.253,-114.132,10,5.1,mwc,142,161.6,,0.9,us,usp000dpb7,2016-11-10T01:05:27.581Z,"109 km SE of San Felipe, Mexico",earthquake,,,,,reviewed,us,hrv
2005-04-27T00:24:13.850Z,30.227,-114.118,10,4.4,mb,62,189.5,,0.79,us,usp000dpb5,2014-11-07T01:25:41.572Z,"112 km SE of San Felipe, Mexico",earthquake,,,,14,reviewed,us,us
2005-04-19T18:17:59.050Z,31.5166667,-115.5483333,5.925,4.3,ml,20,276,1.139,0.55,ci,ci14138740,2016-03-07T22:58:05.565Z,"87km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,4.57,31.61,0.29,77,reviewed,ci,ci
2005-04-16T19:18:13.400Z,35.0223333,-119.191,9.288,4.59,mw,73,62,,0.35,ci,ci14138080,2020-06-27T04:41:38.079Z,"20km ESE of Maricopa, CA",earthquake,0.31,1.64,,6,reviewed,ci,ci
2005-03-18T07:23:58.490Z,40.3706667,-124.972,17.08,4.85,mw,139,230,0.4964,0.27,nc,nc21446135,2020-05-06T07:09:36.986Z,"64 km WSW of Ferndale, California",earthquake,0.87,4.5,,4,reviewed,nc,nc
2005-03-17T23:21:30.230Z,40.743,-124.478,26.825,4.08,mw,37,217,0.2883,0.07,nc,nc21446031,2020-05-06T07:08:43.636Z,"21 km WNW of Indianola, California",earthquake,0.49,1.4,,3,reviewed,nc,nc
2005-03-13T22:09:12.760Z,37.4536667,-118.8398333,5.448,4,mw,49,82,0.1,0.05,nc,nc21445149,2017-03-17T18:28:54.798Z,"15 km SW of Aspen Springs, California",earthquake,0.24,0.87,,6,reviewed,nc,nc
2005-03-06T06:17:49.000Z,47.75,-69.73,13.3,4.9,mb,199,30.1,,,us,usp000dhn5,2020-07-08T01:51:29.831Z,"15 km SE of Saint-Siméon, Canada",earthquake,,,,78,reviewed,ott,us
2005-03-02T11:12:57.420Z,34.715,-110.97,5,5.1,mb,30,55.1,,0.82,us,usp000dhc3,2015-03-24T00:43:43.447Z,"40 km SSW of Winslow West, Arizona",earthquake,,,,2,reviewed,us,us
2005-02-22T19:15:49.910Z,25.669,-109.97,10,5.6,mwb,160,66,,1.19,us,usp000dgrs,2016-11-10T01:01:49.314Z,"66 km W of Campo Pesquero el Colorado, Mexico",earthquake,,,,,reviewed,us,us
2005-02-15T22:23:27.310Z,31.6483333,-115.9715,3.692,4.21,ml,19,268,0.9969,0.25,ci,ci10081017,2016-03-07T22:15:54.911Z,"57km E of Maneadero, B.C., MX",earthquake,2.71,4.62,0.195,81,reviewed,ci,ci
2005-02-10T14:04:53.790Z,35.7591667,-90.2498333,15.48,4.1,mw,36,63,,0.09,nm,nm605688,2016-04-26T20:48:41.301Z,"3 km NNW of Etowah, Arkansas",earthquake,0.4,0.5,0.251,16,reviewed,nm,nm
2005-02-06T08:46:12.130Z,27.677,-111.983,10,4,mb,38,200.5,,0.85,us,usp000dfky,2014-11-07T01:24:56.737Z,"46 km NE of Santa Rosalía, Mexico",earthquake,,,,12,reviewed,us,us
2005-02-05T18:43:30.310Z,37.4003333,-121.4833333,7.195,4.18,mw,116,69,0.05586,0.1,nc,nc21437727,2020-05-06T07:02:45.946Z,"18 km W of Diablo Grande, California",earthquake,0.13,0.33,,4,reviewed,nc,nc
2005-02-02T13:17:39.740Z,31.9385,-116.223,6.58,4.05,ml,13,138,0.726,0.25,ci,ci14123056,2017-02-07T22:10:36.860Z,"38km ENE of Ensenada, B.C., MX",earthquake,1.03,24,0.223,100,reviewed,ci,ci
2005-01-30T11:37:50.700Z,34.766,-111.079,5,4,mwr,13,79.3,,0.61,us,usp000df7r,2015-03-24T00:43:23.534Z,"41 km NNE of Washington Park, Arizona",earthquake,,,,,reviewed,us,slm
2005-01-12T08:10:46.380Z,33.9526667,-116.3953333,7.107,4.26,ml,83,29,,0.18,ci,ci14118096,2020-05-02T01:26:27.118Z,"10km E of Desert Hot Springs, CA",earthquake,0.19,0.9,0.199,125,reviewed,ci,ci
2005-01-06T14:35:27.680Z,34.1238333,-117.4448333,6.148,4.42,ml,137,29,,0.28,ci,ci14116972,2020-05-02T01:26:02.408Z,"3km NNE of Fontana, CA",earthquake,0.18,0.57,0.237,130,reviewed,ci,ci
2004-12-27T10:36:22.970Z,38.7491667,-122.7263333,2.891,4.31,mw,52,26,0.02613,0.08,nc,nc21430438,2020-05-06T07:02:23.294Z,"8 km S of Cobb, California",earthquake,0.11,0.28,,6,reviewed,nc,nc
2004-12-12T09:13:33.570Z,40.6965,-123.8673333,27.519,4.42,mw,32,107,0.2054,0.13,nc,nc21426829,2020-05-06T07:01:59.586Z,"22 km SE of Indianola, California",earthquake,0.26,1.12,,5,reviewed,nc,nc
2004-12-05T01:48:04.750Z,40.7388333,-123.8153333,27.983,4.3,mw,10,172,0.1495,0.07,nc,nc21425113,2020-05-06T07:01:34.336Z,"21 km SE of Blue Lake, California",earthquake,0.86,0.6,,4,reviewed,nc,nc
2004-12-01T18:56:25.990Z,25.461,-109.176,10,4.1,mb,13,271.2,,1.33,us,usp000d9rd,2014-11-07T01:24:11.088Z,"19 km SW of Topolobampo, Mexico",earthquake,,,,4,reviewed,us,us
2004-11-29T01:54:14.510Z,35.9448333,-120.4923333,9.664,4.17,mw,68,37,0.01171,0.06,nc,nc21423530,2020-05-06T07:01:12.967Z,"7 km NW of Parkfield, California",earthquake,0.14,0.18,,2,reviewed,nc,nc
2004-11-24T02:06:04.510Z,36.6068333,-121.209,6.403,4.35,mw,87,28,0.03514,0.07,nc,nc21422178,2020-05-06T07:00:49.296Z,"22 km SSE of Tres Pinos, California",earthquake,0.12,0.31,,5,reviewed,nc,nc
2004-11-13T17:39:16.930Z,34.3535,-116.8446667,8.029,4.19,ml,102,17,0.01525,0.18,ci,ci10059745,2020-05-02T01:25:34.351Z,"10km N of Big Bear City, CA",earthquake,0.17,0.73,0.217,132,reviewed,ci,ci
2004-11-07T11:20:21.430Z,32.649,-87.933,5,4.3,mwr,61,78.9,,0.9,us,usp000d7vw,2021-02-18T19:23:05.720Z,"4 km W of Forkland, Alabama",earthquake,,,,,reviewed,us,slm
2004-11-07T06:54:59.810Z,38.2273333,-108.9133333,3.58,4.1,ml,13,199,0.05808,0.03,uu,uu50292720,2019-06-28T18:47:58.243Z,"30 km W of Naturita, Colorado",earthquake,1.33,0.51,,16,reviewed,uu,uu
2004-10-14T01:04:21.820Z,27.706,-111.985,10,4.1,mb,45,201.3,,1.4,us,usp000d6bp,2014-11-07T01:23:45.091Z,"49 km NE of Santa Rosalía, Mexico",earthquake,,,,7,reviewed,us,us
2004-10-09T03:45:48.680Z,37.9788333,-118.6588333,5.445,4.52,mw,47,67,0.04595,0.08,nc,nc21405798,2020-05-06T07:00:23.618Z,"23 km NW of Benton, California",earthquake,0.22,0.67,,4,reviewed,nc,nc
2004-10-08T16:32:32.425Z,38.6873,-115.4114,1.1,4.1,ml,15,89.56,0.365,0.1039,nn,nn00116291,2018-04-24T21:24:36.485Z,"39 km SW of Preston, Nevada",earthquake,,3.4,0.38,11,reviewed,nn,nn
2004-10-02T12:22:09.050Z,35.5431667,-120.8156667,4.97,4.06,mw,69,47,0.07477,0.07,nc,nc21402583,2020-05-06T07:00:01.182Z,"9 km W of Templeton, California",earthquake,0.14,0.58,,5,reviewed,nc,nc
2004-09-30T18:54:28.840Z,35.988,-120.5378333,9.889,4.88,mw,68,27,0.01802,0.05,nc,nc21401170,2020-05-06T06:59:38.670Z,"13 km NW of Parkfield, California",earthquake,0.12,0.2,,4,reviewed,nc,nc
2004-09-29T22:54:54.240Z,35.3898333,-118.6235,2.788,5.03,mw,71,18,,0.25,ci,ci14095628,2020-05-02T01:25:07.662Z,"25km SSW of Bodfish, California",earthquake,0.27,0.72,,6,reviewed,ci,ci
2004-09-29T17:10:04.030Z,35.9536667,-120.5021667,10.772,5,mw,66,33,0.003604,0.07,nc,nc21401069,2020-05-06T06:59:12.438Z,"8 km NW of Parkfield, California",earthquake,0.15,0.21,,6,reviewed,nc,nc
2004-09-28T19:31:27.810Z,35.8385,-120.388,8.683,4.03,mw,63,33,0.009009,0.03,nc,nc21400474,2017-03-17T18:10:13.305Z,"7 km SSE of Parkfield, California",earthquake,0.14,0.23,,4,reviewed,nc,nc
2004-09-28T17:24:15.280Z,35.8045,-120.3498333,5.998,4.71,mw,56,37,0.02613,0.04,nc,nc21400461,2020-05-06T06:58:45.861Z,"12 km SE of Parkfield, California",earthquake,0.13,0.24,,3,reviewed,nc,nc
2004-09-28T17:19:23.920Z,35.8443333,-120.4015,8.243,4.12,md,21,83,0.008108,0.07,nc,nc21400459,2017-01-08T22:39:52.461Z,"6 km SSE of Parkfield, California",earthquake,0.34,0.49,0.1,4,reviewed,nc,nc
2004-09-28T17:19:06.810Z,35.8571667,-120.4063333,8.503,4.15,ml,58,40,0.02162,0.04,nc,nc30228271,2020-05-06T06:58:22.610Z,"5 km SSE of Parkfield, California",earthquake,0.15,0.23,,28,reviewed,nc,nc
2004-09-28T17:15:24.250Z,35.8181667,-120.366,8.136,5.97,mw,61,26,0.01622,0.04,nc,nc30228270,2020-07-07T22:35:46.389Z,"10 km SSE of Parkfield, California",earthquake,0.14,0.25,,4,reviewed,nc,nc
2004-09-24T14:43:11.370Z,28.565,-112.725,10,5.9,mwb,286,48.6,,1.13,us,usp000d4zn,2016-11-10T00:46:49.446Z,"81 km WSW of Bahía de Kino, Mexico",earthquake,,,,,reviewed,us,us
2004-09-20T16:51:04.810Z,38.0276667,-118.6425,2.185,4.67,mw,49,65,0.06216,0.08,nc,nc21397068,2020-05-06T06:57:17.303Z,"27 km NNW of Benton, California",earthquake,0.18,0.6,,5,reviewed,nc,nc
2004-09-18T23:47:58.520Z,38.0271667,-118.6463333,5.748,4.1,ml,45,63,0.06486,0.07,nc,nc21396218,2018-07-13T22:07:45.277Z,"27 km NNW of Benton, California",earthquake,0.22,0.84,,18,reviewed,nc,nc
2004-09-18T23:43:41.490Z,38.0233333,-118.658,0.431,5.35,mw,48,76,0.07117,0.07,nc,nc30500748,2021-07-12T19:21:39.150Z,"27 km NW of Benton, California",earthquake,0.21,2.84,,6,reviewed,nc,nc
2004-09-18T23:02:17.750Z,38.0095,-118.6785,3.355,5.4,mw,52,55,0.05045,0.08,nc,nc21396205,2020-05-06T06:56:54.725Z,"27 km NW of Benton, California",earthquake,0.2,0.6,,9,reviewed,nc,nc
2004-09-18T07:07:59.960Z,38.0108333,-118.6711667,6.07,4.11,mw,39,73,0.0955,0.06,nc,nc21396039,2018-04-24T21:16:55.029Z,"27 km NW of Benton, California",earthquake,0.2,0.91,,4,reviewed,nc,nc
2004-09-15T13:19:27.750Z,25.012,-112.474,10,4.2,mb,93,191.8,,1.21,us,usp000d4ax,2014-11-07T01:23:29.335Z,"41 km WSW of Puerto Adolfo Lopez Mateos, Mexico",earthquake,,,,20,reviewed,us,us
2004-09-15T10:18:33.110Z,29.97,-113.988,10,4,mb,57,128.4,,1.13,us,usp000d4as,2014-11-07T01:23:29.323Z,"125 km W of La Libertad, Mexico",earthquake,,,,10,reviewed,us,us
2004-08-30T05:35:16.150Z,29.519,-116.554,10,5.2,mwc,168,77,,0.97,us,usp000d367,2016-11-10T00:44:21.760Z,"100 km SW of El Rosario de Arriba, Mexico",earthquake,,,,,reviewed,us,hrv
2004-08-22T01:25:12.350Z,32.3418333,-115.2241667,5.987,4.16,ml,19,212,0.4447,0.43,ci,ci14086684,2020-05-02T01:24:37.630Z,"3km WSW of Delta, B.C., MX",earthquake,2.8,31.61,0.2,119,reviewed,ci,ci
2004-08-21T07:58:26.480Z,27.385,-111.55,10,4.3,mb,95,137.1,,0.96,us,usp000d2ka,2014-11-07T01:23:14.897Z,"69 km NE of Mulegé, Mexico",earthquake,,,,20,reviewed,us,us
2004-08-20T08:06:15.330Z,28.218,-113.12,10,4.6,mb,111,109.3,,1.39,us,usp000d2gv,2014-11-07T01:23:14.505Z,"66 km ESE of San Luis, Mexico",earthquake,,,,24,reviewed,us,us
2004-08-20T06:36:35.090Z,30.267,-113.958,10,4.1,mb,14,204,,1.38,us,usp000d2gq,2014-11-07T01:23:14.482Z,"119 km SE of San Felipe, Mexico",earthquake,,,,5,reviewed,us,us
2004-08-20T06:33:05.390Z,29.861,-114.047,10,4.6,mb,80,184.4,,1.1,us,usp000d2gp,2014-11-07T01:23:14.472Z,"131 km W of La Libertad, Mexico",earthquake,,,,14,reviewed,us,us
2004-08-20T05:46:39.750Z,30.022,-114.141,10,4,mb,27,247.2,,1.22,us,usp000d2gm,2014-11-07T01:23:14.285Z,"129 km SSE of San Felipe, Mexico",earthquake,,,,6,reviewed,us,us
2004-08-19T06:06:03.630Z,44.6645,-124.3003333,27.274,4.7,md,23,212,,0.29,uw,uw10613523,2021-02-24T23:02:05.454Z,"19 km W of Newport, Oregon",earthquake,1.284,0.75,0.04,19,reviewed,uw,uw
2004-08-16T21:05:53.790Z,46.6728333,-121.473,-1.104,4.01,md,99,37,,0.51,uw,uw10611773,2017-04-04T16:39:30.721Z,"16 km ENE of Packwood, Washington",earthquake,0.802,3.31,0.05,12,reviewed,uw,uw
2004-08-07T07:32:07.640Z,40.3105,-124.5731667,19.067,4.1,mw,22,240,0.2126,0.09,nc,nc21386701,2017-03-17T17:58:54.613Z,"39 km SW of Ferndale, California",earthquake,1.92,0.31,,2,reviewed,nc,nc
2004-08-06T11:09:16.200Z,25.44,-109.448,10,4,mb,36,219.7,,1.3,us,usp000d1m8,2014-11-07T01:23:09.534Z,"37 km SSW of Campo Pesquero el Colorado, Mexico",earthquake,,,,7,reviewed,us,us
2004-08-01T06:50:47.630Z,36.874,-105.104,5,4.3,mwr,27,90.1,,0.98,us,usp000d181,2014-11-07T01:23:05.045Z,"31 km S of Stonewall Gap, Colorado",earthquake,,,,,reviewed,us,slm
2004-07-24T12:55:19.900Z,34.3805,-119.436,3.404,4.27,ml,66,72,,0.49,ci,ci14077668,2020-05-02T01:24:17.514Z,"8km ESE of Carpinteria, CA",earthquake,0.51,1.13,0.199,131,reviewed,ci,ci
2004-07-22T20:26:26.980Z,42.0905,-120.2401667,-0.455,4.3,md,13,120,0.1936,0.13,uw,uw10614338,2020-05-06T06:56:03.275Z,"Oregon",earthquake,0.491,0.53,0.03,5,reviewed,uw,uw
2004-07-14T00:53:52.480Z,33.711,-116.0556667,12.651,4.02,ml,72,31,0.07807,0.19,ci,ci14073800,2020-05-02T01:23:54.152Z,"11km NE of Thermal, CA",earthquake,0.23,0.5,0.196,130,reviewed,ci,ci
2004-07-12T16:45:00.780Z,44.3338333,-124.4888333,28.75,4.9,md,18,247,0.4973,0.24,uw,uw10609208,2021-02-24T21:55:16.353Z,"30 km W of Yachats, Oregon",earthquake,1.418,0.75,0.05,2,reviewed,uw,uw
2004-06-30T12:21:45.400Z,42.0793333,-120.2375,9.305,4.4,md,19,121,,0.23,uw,uw10616293,2020-05-06T06:55:11.614Z,"10 km NNE of New Pine Creek, Oregon",earthquake,0.941,1.23,0.04,0,reviewed,uw,uw
2004-06-28T06:10:52.170Z,41.46,-88.9,10,4.2,mwr,60,42,,0.79,us,usp000cz1k,2016-04-11T13:38:48.977Z,"12 km NW of Dayton, Illinois",earthquake,,,,,reviewed,us,slm
2004-06-22T06:10:45.790Z,25.079,-109.277,38.7,4.6,mb,105,172.8,,0.97,us,usp000cygd,2014-11-07T01:22:40.333Z,"62 km SSW of Topolobampo, Mexico",earthquake,,5.3,,27,reviewed,us,us
2004-06-15T22:28:48.190Z,32.3428333,-117.9141667,9.824,4.98,mw,10,249,0.7503,0.79,ci,ci14065544,2020-05-02T01:23:29.284Z,"67km SE of San Clemente Is. (SE tip), CA",earthquake,3.45,31.61,,6,reviewed,ci,ci
2004-06-03T08:54:46.230Z,39.3335,-120.0083333,2.991,4.2,mw,43,120,0.04144,0.08,nc,nc21368407,2020-05-06T06:54:02.236Z,"6 km S of Floriston, California",earthquake,0.24,0.91,,4,automatic,nc,nc
2004-05-23T09:22:05.280Z,32.525,-104.566,5,4,mb,19,68.2,,0.74,us,usp000cvz7,2015-03-24T01:59:38.918Z,"31 km SSW of Atoka, New Mexico",earthquake,,,,2,reviewed,us,us
2004-05-16T01:29:39.277Z,37.2798,-114.84,0,4.5,ml,7,227,0.21,0.1102,nn,nn00105745,2018-04-24T21:11:39.934Z,"30 km ESE of Alamo, Nevada",earthquake,,0,,,reviewed,nn,nn
2004-05-09T08:57:17.300Z,34.3946667,-120.0223333,3.91,4.4,ml,37,135,0.1376,0.34,ci,ci10006857,2020-05-02T01:22:56.541Z,"15km W of Isla Vista, CA",earthquake,0.66,0.87,0.189,120,reviewed,ci,ci
2004-04-07T15:54:12.700Z,43.603,-110.397,5,4,ml,26,81.5,,0.75,us,usp000crxj,2015-03-24T00:42:32.326Z,"18 km E of Kelly, Wyoming",earthquake,,0,,,reviewed,us,us
2004-04-06T19:01:02.700Z,25.172,-99.532,37.7,4.5,md,6,218,,,us,usp000crva,2014-11-07T01:21:55.399Z,"18 km ESE of Ciudad General Terán, Mexico",earthquake,,,,,reviewed,unm,unm
2004-03-22T12:09:56.460Z,36.855,-104.851,5,4.4,mb,91,33.9,,1.11,us,usp000cqm5,2015-03-24T00:42:31.038Z,"30 km S of Weston, Colorado",earthquake,,,,3,reviewed,us,us
2004-03-22T08:57:11.940Z,25.918,-109.821,10,4,mb,32,205,,1.4,us,usp000cqku,2014-11-07T01:21:46.014Z,"48 km W of Las Grullas Margen Derecha, Mexico",earthquake,,,,8,reviewed,us,us
2004-03-17T23:53:07.280Z,35.7306667,-121.075,4.271,4.51,mw,67,46,0.06036,0.09,nc,nc21351360,2020-05-06T06:53:37.080Z,"9 km WSW of Oak Shores, California",earthquake,0.15,0.46,,7,automatic,nc,nc
2004-03-16T06:38:32.570Z,36.805,-121.5203333,4.652,4.25,mw,96,34,0.02162,0.16,nc,nc21350824,2020-05-06T06:53:14.182Z,"4 km SSE of San Juan Bautista, California",earthquake,0.16,0.32,,5,reviewed,nc,nc
2004-03-06T09:49:28.960Z,24.908,-109.131,10,4.2,mb,46,189.3,,1.65,us,usp000cp7s,2014-11-07T01:21:38.950Z,"75 km SSW of El Huitusi, Mexico",earthquake,,,,13,reviewed,us,us
2004-02-18T20:37:46.420Z,38.8366667,-122.7671667,2.551,4.58,mw,53,37,0.02613,0.09,nc,nc21344222,2020-05-06T06:52:50.814Z,"4 km WNW of Cobb, California",earthquake,0.13,0.43,,5,reviewed,nc,nc
2004-02-14T12:43:11.230Z,35.0398333,-119.145,10.447,4.34,ml,72,62,,0.34,ci,ci9983429,2020-05-06T06:52:26.444Z,"22km N of Pine Mountain Club, CA",earthquake,0.34,1.66,0.284,139,reviewed,ci,ci
2004-02-09T14:31:37.830Z,24.824,-112.54,10,4.4,mb,85,121.5,,1.27,us,usp000cku1,2014-11-07T01:21:19.811Z,"44 km W of Puerto San Carlos, Mexico",earthquake,,,,20,reviewed,us,us
2004-02-09T09:03:47.430Z,24.814,-112.51,10,5.4,mwc,172,121.5,,1.17,us,usp000cktn,2016-11-10T00:25:45.991Z,"41 km W of Puerto San Carlos, Mexico",earthquake,,,,,reviewed,us,hrv
2004-02-09T08:33:11.590Z,24.768,-112.546,10,4.3,mb,82,121.5,,1.16,us,usp000cktk,2014-11-07T01:21:19.764Z,"44 km W of Puerto San Carlos, Mexico",earthquake,,,,21,reviewed,us,us
2004-02-09T01:24:40.630Z,24.897,-112.393,10,5.5,mwb,171,114.5,,1.29,us,usp000cksm,2016-11-10T00:25:45.023Z,"31 km WNW of Puerto San Carlos, Mexico",earthquake,,,,,reviewed,us,us
2004-02-05T08:10:10.920Z,24.876,-112.35,10,4.4,mb,69,200.2,,1.29,us,usp000ckex,2014-11-07T01:21:18.114Z,"26 km WNW of Puerto San Carlos, Mexico",earthquake,,,,26,reviewed,us,us
2004-01-11T13:36:35.970Z,27.068,-111.404,10,4.3,mb,26,126.6,,1.35,us,usp000chnz,2014-11-07T01:21:02.555Z,"60 km ENE of Mulegé, Mexico",earthquake,,,,2,reviewed,us,us
2004-01-07T09:23:46.690Z,43.586,-110.404,5,4,ml,19,98.7,,0.68,us,usp000chbz,2014-11-07T01:20:59.942Z,"18 km ESE of Kelly, Wyoming",earthquake,,0,,,reviewed,us,us
2004-01-07T08:44:21.500Z,43.597,-110.405,5,4,mb,21,81.1,,0.57,us,usp000chbw,2014-11-07T01:20:59.932Z,"17 km E of Kelly, Wyoming",earthquake,,0,,1,reviewed,us,us
2004-01-07T07:51:37.320Z,43.571,-110.383,3.1,5,mwc,67,35.2,,0.62,us,usp000chbr,2016-11-10T00:22:47.511Z,"20 km ESE of Kelly, Wyoming",earthquake,,3.4,,,reviewed,us,hrv
2004-01-02T10:47:40.120Z,35.6995,-121.1468333,6.711,4.14,mw,55,78,0.01802,0.08,nc,nc30226905,2020-05-06T03:45:44.019Z,"7 km NNE of San Simeon, California",earthquake,0.15,0.38,,3,reviewed,nc,nc
2003-12-25T11:50:02.560Z,35.5476667,-120.8286667,4.591,4.41,ml,12,215,0.27,0.25,ci,ci9968977,2020-02-12T16:50:40.028Z,"11km W of Templeton, CA",earthquake,2.18,6.69,0.205,131,reviewed,ci,ci
2003-12-25T05:21:59.310Z,35.6483333,-121.0968333,5.283,4,mw,27,117,0.04775,0.06,nc,nc30500583,2017-03-17T19:47:14.735Z,"8 km E of San Simeon, California",earthquake,0.19,0.58,,5,reviewed,nc,nc
2003-12-23T18:17:11.210Z,35.6456667,-121.0536667,7.787,4.7,mw,44,73,0.05586,0.08,nc,nc21324051,2020-02-12T16:51:06.881Z,"9 km NNE of Cambria, California",earthquake,0.2,0.81,,6,reviewed,nc,nc
2003-12-23T09:41:49.190Z,35.5296667,-120.9126667,2.826,4.07,md,10,80,0.006306,0.19,nc,nc68006297,2017-01-04T21:08:48.711Z,"9 km N of Cayucos, California",earthquake,0.91,0.62,0.02,3,reviewed,nc,nc
2003-12-23T05:30:19.340Z,35.66,-121.1078333,6.757,4.1,mw,50,127,0.04324,0.07,nc,nc30226902,2020-02-12T16:51:56.812Z,"7 km ENE of San Simeon, California",earthquake,0.18,0.75,,5,reviewed,nc,nc
2003-12-23T03:46:00.940Z,35.691,-121.1166667,7.063,4.3,mw,35,86,0.03153,0.06,nc,nc21324210,2017-03-17T17:47:11.194Z,"8 km NE of San Simeon, California",earthquake,0.19,0.5,,6,reviewed,nc,nc
2003-12-23T02:06:55.320Z,35.6845,-121.1068333,6.085,4.1,mw,57,95,0.03784,0.07,nc,nc30500512,2017-03-17T19:46:21.013Z,"8 km ENE of San Simeon, California",earthquake,0.13,0.38,,4,reviewed,nc,nc
2003-12-23T01:44:27.530Z,27.207,-111.482,10,4,mb,18,270.9,,1.23,us,usp000cfu9,2014-11-07T01:20:47.942Z,"60 km NE of Mulegé, Mexico",earthquake,,,,1,reviewed,us,us
2003-12-22T23:52:36.810Z,35.5366667,-120.886,3.473,4.1,mw,49,45,0.1054,0.07,nc,nc30226891,2017-03-17T19:37:45.852Z,"10 km N of Cayucos, California",earthquake,0.12,0.56,,3,reviewed,nc,nc
2003-12-22T21:31:36.410Z,35.7076667,-121.0661667,4.859,4.2,mw,57,58,0.07568,0.08,nc,nc30500293,2017-03-17T19:45:02.394Z,"10 km SW of Oak Shores, California",earthquake,0.15,0.56,,3,reviewed,nc,nc
2003-12-22T20:41:43.870Z,35.6615,-121.0463333,4.6,4.38,ml,55,100,0.1433,0.08,nc,nc71110459,2019-06-14T00:50:01.997Z,"11km NNE of Cambria, CA",earthquake,0.15,0.8,0.128,8,reviewed,nc,nc
2003-12-22T20:41:09.880Z,35.5861667,-120.8871667,2.753,4.28,ml,36,80,0.05495,0.09,nc,nc30500441,2017-03-17T19:45:46.955Z,"15 km S of Lake Nacimiento, California",earthquake,0.22,0.73,,0,reviewed,nc,nc
2003-12-22T20:06:14.670Z,35.687,-121.1068333,6.848,4.14,ml,50,96,0.03874,0.07,nc,nc30500281,2017-03-17T19:44:20.839Z,"8 km ENE of San Simeon, California",earthquake,0.13,0.46,,18,reviewed,nc,nc
2003-12-22T19:53:29.000Z,35.645,-121.053,4.5,4.9,mb,75,148,,,us,usp000cftg,2020-02-12T16:52:17.608Z,"9 km NNE of Cambria, California",earthquake,,,,17,reviewed,nc,us
2003-12-22T19:31:05.190Z,35.534,-120.832,3.587,4.02,ml,17,142,0.1387,0.07,nc,nc68005767,2017-01-04T19:59:32.577Z,"11 km NNE of Cayucos, California",earthquake,0.26,0.96,,8,reviewed,nc,nc
2003-12-22T19:28:45.830Z,35.63,-120.9823333,1.578,4.2,ml,19,92,0.1288,0.14,nc,nc21323714,2017-03-17T17:45:48.413Z,"11 km NE of Cambria, California",earthquake,0.48,2.62,,8,reviewed,nc,nc
2003-12-22T19:26:07.230Z,35.6318333,-121.0551667,7.796,4.73,ml,21,111,0.1135,0.08,nc,nc21323713,2019-06-28T18:47:49.860Z,"7 km NNE of Cambria, California",earthquake,0.35,0.98,,18,reviewed,nc,nc
